"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"10892","42.739968","host","1.9.1","USB","27","URB_BULK in",""
"10893","42.740972","1.9.1","host","USB","28","URB_BULK in","00"
"10894","42.741001","host","1.9.1","USB","27","URB_BULK in",""
"10895","42.742059","1.9.1","host","USB","28","URB_BULK in","00"
"10896","42.742087","host","1.9.1","USB","27","URB_BULK in",""
"10897","42.743058","1.9.1","host","USB","28","URB_BULK in","00"
"10898","42.743086","host","1.9.1","USB","27","URB_BULK in",""
"10899","42.744083","1.9.1","host","USB","28","URB_BULK in","00"
"10900","42.744102","host","1.9.1","USB","27","URB_BULK in",""
"10901","42.745125","1.9.1","host","USB","28","URB_BULK in","00"
"10902","42.745155","host","1.9.1","USB","27","URB_BULK in",""
"10903","42.746161","1.9.1","host","USB","28","URB_BULK in","00"
"10904","42.746191","host","1.9.1","USB","27","URB_BULK in",""
"10905","42.747202","1.9.1","host","USB","28","URB_BULK in","15"
"10906","42.747230","host","1.9.1","USB","27","URB_BULK in",""
"10907","42.748242","1.9.1","host","USB","28","URB_BULK in","00"
"10908","42.748270","host","1.9.1","USB","27","URB_BULK in",""
"10909","42.749278","1.9.1","host","USB","28","URB_BULK in","00"
"10910","42.749307","host","1.9.1","USB","27","URB_BULK in",""
"10911","42.750310","1.9.1","host","USB","28","URB_BULK in","00"
"10912","42.750331","host","1.9.1","USB","27","URB_BULK in",""
"10913","42.751354","1.9.1","host","USB","28","URB_BULK in","cb"
"10914","42.751373","host","1.9.1","USB","27","URB_BULK in",""
"10915","42.752390","1.9.1","host","USB","28","URB_BULK in","f7"
"10916","42.752409","host","1.9.1","USB","27","URB_BULK in",""
"11209","44.556283","host","1.9.1","USB","39","URB_BULK out","7bff20000600090000005500"
"11210","44.556372","1.9.1","host","USB","27","URB_BULK out",""
"11213","44.556475","host","1.9.1","USB","31","URB_BULK out","01000c00"
"11214","44.556531","1.9.1","host","USB","27","URB_BULK out",""
"11217","44.556636","host","1.9.1","USB","29","URB_BULK out","f2ff"
"11218","44.556688","1.9.1","host","USB","27","URB_BULK out",""
"11234","44.578394","1.9.1","host","USB","28","URB_BULK in","7a"
"11235","44.578429","host","1.9.1","USB","27","URB_BULK in",""
"11236","44.579417","1.9.1","host","USB","28","URB_BULK in","ff"
"11237","44.579450","host","1.9.1","USB","27","URB_BULK in",""
"11239","44.580447","1.9.1","host","USB","28","URB_BULK in","20"
"11240","44.580480","host","1.9.1","USB","27","URB_BULK in",""
"11243","44.581501","1.9.1","host","USB","28","URB_BULK in","80"
"11244","44.581532","host","1.9.1","USB","27","URB_BULK in",""
"11245","44.582527","1.9.1","host","USB","28","URB_BULK in","1e"
"11246","44.582564","host","1.9.1","USB","27","URB_BULK in",""
"11247","44.583563","1.9.1","host","USB","28","URB_BULK in","00"
"11248","44.583593","host","1.9.1","USB","27","URB_BULK in",""
"11249","44.584599","1.9.1","host","USB","28","URB_BULK in","09"
"11250","44.584627","host","1.9.1","USB","27","URB_BULK in",""
"11251","44.585656","1.9.1","host","USB","28","URB_BULK in","00"
"11252","44.585696","host","1.9.1","USB","27","URB_BULK in",""
"11253","44.586675","1.9.1","host","USB","28","URB_BULK in","00"
"11254","44.586707","host","1.9.1","USB","27","URB_BULK in",""
"11255","44.587716","1.9.1","host","USB","28","URB_BULK in","00"
"11256","44.587746","host","1.9.1","USB","27","URB_BULK in",""
"11257","44.588756","1.9.1","host","USB","28","URB_BULK in","3d"
"11258","44.588788","host","1.9.1","USB","27","URB_BULK in",""
"11261","44.589801","1.9.1","host","USB","28","URB_BULK in","80"
"11262","44.589841","host","1.9.1","USB","27","URB_BULK in",""
"11263","44.590830","1.9.1","host","USB","28","URB_BULK in","01"
"11264","44.590869","host","1.9.1","USB","27","URB_BULK in",""
"11265","44.591873","1.9.1","host","USB","28","URB_BULK in","00"
"11266","44.591902","host","1.9.1","USB","27","URB_BULK in",""
"11267","44.592899","1.9.1","host","USB","28","URB_BULK in","00"
"11268","44.592933","host","1.9.1","USB","27","URB_BULK in",""
"11269","44.593941","1.9.1","host","USB","28","URB_BULK in","00"
"11270","44.593972","host","1.9.1","USB","27","URB_BULK in",""
"11271","44.594979","1.9.1","host","USB","28","URB_BULK in","14"
"11272","44.595006","host","1.9.1","USB","27","URB_BULK in",""
"11273","44.596016","1.9.1","host","USB","28","URB_BULK in","00"
"11274","44.596047","host","1.9.1","USB","27","URB_BULK in",""
"11277","44.597058","1.9.1","host","USB","28","URB_BULK in","00"
"11278","44.597100","host","1.9.1","USB","27","URB_BULK in",""
"11279","44.598142","1.9.1","host","USB","28","URB_BULK in","00"
"11281","44.598218","host","1.9.1","USB","27","URB_BULK in",""
"11282","44.599153","1.9.1","host","USB","28","URB_BULK in","11"
"11285","44.599237","host","1.9.1","USB","27","URB_BULK in",""
"11286","44.600179","1.9.1","host","USB","28","URB_BULK in","a4"
"11287","44.600211","host","1.9.1","USB","27","URB_BULK in",""
"11289","44.601187","1.9.1","host","USB","28","URB_BULK in","00"
"11290","44.601202","host","1.9.1","USB","27","URB_BULK in",""
"11291","44.602249","1.9.1","host","USB","28","URB_BULK in","00"
"11292","44.602284","host","1.9.1","USB","27","URB_BULK in",""
"11293","44.603281","1.9.1","host","USB","28","URB_BULK in","98"
"11294","44.603312","host","1.9.1","USB","27","URB_BULK in",""
"11295","44.604320","1.9.1","host","USB","28","URB_BULK in","20"
"11296","44.604357","host","1.9.1","USB","27","URB_BULK in",""
"11297","44.605365","1.9.1","host","USB","28","URB_BULK in","00"
"11298","44.605399","host","1.9.1","USB","27","URB_BULK in",""
"11299","44.606392","1.9.1","host","USB","28","URB_BULK in","00"
"11300","44.606424","host","1.9.1","USB","27","URB_BULK in",""
"11301","44.607424","1.9.1","host","USB","28","URB_BULK in","14"
"11302","44.607450","host","1.9.1","USB","27","URB_BULK in",""
"11303","44.608473","1.9.1","host","USB","28","URB_BULK in","00"
"11304","44.608505","host","1.9.1","USB","27","URB_BULK in",""
"11305","44.609508","1.9.1","host","USB","28","URB_BULK in","06"
"11306","44.609537","host","1.9.1","USB","27","URB_BULK in",""
"11307","44.610544","1.9.1","host","USB","28","URB_BULK in","12"
"11308","44.610577","host","1.9.1","USB","27","URB_BULK in",""
"11309","44.611584","1.9.1","host","USB","28","URB_BULK in","01"
"11310","44.611611","host","1.9.1","USB","27","URB_BULK in",""
"11311","44.612642","1.9.1","host","USB","28","URB_BULK in","08"
"11312","44.612686","host","1.9.1","USB","27","URB_BULK in",""
"11313","44.613661","1.9.1","host","USB","28","URB_BULK in","48"
"11314","44.613695","host","1.9.1","USB","27","URB_BULK in",""
"11315","44.614698","1.9.1","host","USB","28","URB_BULK in","03"
"11316","44.614728","host","1.9.1","USB","27","URB_BULK in",""
"11317","44.615737","1.9.1","host","USB","28","URB_BULK in","08"
"11318","44.615769","host","1.9.1","USB","27","URB_BULK in",""
"11319","44.616771","1.9.1","host","USB","28","URB_BULK in","00"
"11320","44.616804","host","1.9.1","USB","27","URB_BULK in",""
"11321","44.617809","1.9.1","host","USB","28","URB_BULK in","00"
"11322","44.617841","host","1.9.1","USB","27","URB_BULK in",""
"11323","44.618844","1.9.1","host","USB","28","URB_BULK in","00"
"11324","44.618879","host","1.9.1","USB","27","URB_BULK in",""
"11325","44.619883","1.9.1","host","USB","28","URB_BULK in","d6"
"11326","44.619916","host","1.9.1","USB","27","URB_BULK in",""
"11327","44.620921","1.9.1","host","USB","28","URB_BULK in","1d"
"11328","44.620949","host","1.9.1","USB","27","URB_BULK in",""
"11341","44.674243","host","1.9.1","USB","39","URB_BULK out","7bff200006000a0000005400"
"11342","44.674298","1.9.1","host","USB","27","URB_BULK out",""
"11345","44.674351","host","1.9.1","USB","31","URB_BULK out","00080c00"
"11346","44.674389","1.9.1","host","USB","27","URB_BULK out",""
"11349","44.674437","host","1.9.1","USB","29","URB_BULK out","f3f7"
"11350","44.674474","1.9.1","host","USB","27","URB_BULK out",""
"11368","44.697245","1.9.1","host","USB","29","URB_BULK in","7aff"
"11369","44.697259","host","1.9.1","USB","27","URB_BULK in",""
"11371","44.698276","1.9.1","host","USB","28","URB_BULK in","20"
"11372","44.698305","host","1.9.1","USB","27","URB_BULK in",""
"11373","44.699315","1.9.1","host","USB","28","URB_BULK in","80"
"11374","44.699344","host","1.9.1","USB","27","URB_BULK in",""
"11375","44.700358","1.9.1","host","USB","28","URB_BULK in","16"
"11376","44.700385","host","1.9.1","USB","27","URB_BULK in",""
"11378","44.701387","1.9.1","host","USB","28","URB_BULK in","00"
"11379","44.701406","host","1.9.1","USB","27","URB_BULK in",""
"11380","44.702432","1.9.1","host","USB","28","URB_BULK in","0a"
"11381","44.702461","host","1.9.1","USB","27","URB_BULK in",""
"11382","44.703466","1.9.1","host","USB","28","URB_BULK in","00"
"11383","44.703485","host","1.9.1","USB","27","URB_BULK in",""
"11385","44.704507","1.9.1","host","USB","28","URB_BULK in","00"
"11386","44.704537","host","1.9.1","USB","27","URB_BULK in",""
"11389","44.705550","1.9.1","host","USB","28","URB_BULK in","00"
"11390","44.705577","host","1.9.1","USB","27","URB_BULK in",""
"11391","44.706592","1.9.1","host","USB","28","URB_BULK in","44"
"11392","44.706629","host","1.9.1","USB","27","URB_BULK in",""
"11393","44.707640","1.9.1","host","USB","28","URB_BULK in","80"
"11394","44.707672","host","1.9.1","USB","27","URB_BULK in",""
"11395","44.708658","1.9.1","host","USB","28","URB_BULK in","00"
"11396","44.708687","host","1.9.1","USB","27","URB_BULK in",""
"11397","44.709699","1.9.1","host","USB","28","URB_BULK in","08"
"11398","44.709728","host","1.9.1","USB","27","URB_BULK in",""
"11399","44.710733","1.9.1","host","USB","28","URB_BULK in","00"
"11400","44.710761","host","1.9.1","USB","27","URB_BULK in",""
"11401","44.711773","1.9.1","host","USB","28","URB_BULK in","00"
"11402","44.711801","host","1.9.1","USB","27","URB_BULK in",""
"11403","44.712807","1.9.1","host","USB","28","URB_BULK in","0c"
"11404","44.712836","host","1.9.1","USB","27","URB_BULK in",""
"11407","44.713845","1.9.1","host","USB","28","URB_BULK in","00"
"11408","44.713869","host","1.9.1","USB","27","URB_BULK in",""
"11409","44.714882","1.9.1","host","USB","28","URB_BULK in","00"
"11410","44.714910","host","1.9.1","USB","27","URB_BULK in",""
"11411","44.715924","1.9.1","host","USB","28","URB_BULK in","00"
"11412","44.715942","host","1.9.1","USB","27","URB_BULK in",""
"11413","44.716959","1.9.1","host","USB","28","URB_BULK in","13"
"11414","44.716977","host","1.9.1","USB","27","URB_BULK in",""
"11415","44.718009","1.9.1","host","USB","28","URB_BULK in","00"
"11416","44.718026","host","1.9.1","USB","27","URB_BULK in",""
"11417","44.719033","1.9.1","host","USB","28","URB_BULK in","00"
"11418","44.719061","host","1.9.1","USB","27","URB_BULK in",""
"11419","44.720129","1.9.1","host","USB","28","URB_BULK in","00"
"11420","44.720147","host","1.9.1","USB","27","URB_BULK in",""
"11421","44.721133","1.9.1","host","USB","28","URB_BULK in","00"
"11424","44.721196","host","1.9.1","USB","27","URB_BULK in",""
"11425","44.722158","1.9.1","host","USB","28","URB_BULK in","00"
"11426","44.722200","host","1.9.1","USB","27","URB_BULK in",""
"11427","44.723183","1.9.1","host","USB","28","URB_BULK in","00"
"11428","44.723212","host","1.9.1","USB","27","URB_BULK in",""
"11429","44.724224","1.9.1","host","USB","28","URB_BULK in","00"
"11430","44.724251","host","1.9.1","USB","27","URB_BULK in",""
"11431","44.725261","1.9.1","host","USB","28","URB_BULK in","15"
"11432","44.725290","host","1.9.1","USB","27","URB_BULK in",""
"11433","44.726292","1.9.1","host","USB","28","URB_BULK in","00"
"11434","44.726321","host","1.9.1","USB","27","URB_BULK in",""
"11435","44.727334","1.9.1","host","USB","28","URB_BULK in","00"
"11436","44.727354","host","1.9.1","USB","27","URB_BULK in",""
"11437","44.728374","1.9.1","host","USB","28","URB_BULK in","00"
"11438","44.728402","host","1.9.1","USB","27","URB_BULK in",""
"11441","44.729405","1.9.1","host","USB","28","URB_BULK in","cb"
"11442","44.729435","host","1.9.1","USB","27","URB_BULK in",""
"11443","44.730455","1.9.1","host","USB","28","URB_BULK in","f7"
"11444","44.730485","host","1.9.1","USB","27","URB_BULK in",""
"11619","46.534294","host","1.9.1","USB","39","URB_BULK out","7bff200006000b0000005300"
"11620","46.534346","1.9.1","host","USB","27","URB_BULK out",""
"11623","46.534401","host","1.9.1","USB","31","URB_BULK out","01000c00"
"11624","46.534466","1.9.1","host","USB","27","URB_BULK out",""
"11627","46.534520","host","1.9.1","USB","29","URB_BULK out","f2ff"
"11628","46.534563","1.9.1","host","USB","27","URB_BULK out",""
"11644","46.556308","1.9.1","host","USB","28","URB_BULK in","7a"
"11645","46.556343","host","1.9.1","USB","27","URB_BULK in",""
"11646","46.557339","1.9.1","host","USB","28","URB_BULK in","ff"
"11647","46.557369","host","1.9.1","USB","27","URB_BULK in",""
"11649","46.558380","1.9.1","host","USB","28","URB_BULK in","20"
"11650","46.558400","host","1.9.1","USB","27","URB_BULK in",""
"11651","46.559416","1.9.1","host","USB","28","URB_BULK in","80"
"11652","46.559444","host","1.9.1","USB","27","URB_BULK in",""
"11653","46.560456","1.9.1","host","USB","28","URB_BULK in","1e"
"11654","46.560485","host","1.9.1","USB","27","URB_BULK in",""
"11657","46.561499","1.9.1","host","USB","28","URB_BULK in","00"
"11658","46.561528","host","1.9.1","USB","27","URB_BULK in",""
"11659","46.562534","1.9.1","host","USB","28","URB_BULK in","0b"
"11660","46.562563","host","1.9.1","USB","27","URB_BULK in",""
"11661","46.563573","1.9.1","host","USB","28","URB_BULK in","00"
"11662","46.563601","host","1.9.1","USB","27","URB_BULK in",""
"11663","46.564612","1.9.1","host","USB","28","URB_BULK in","00"
"11664","46.564641","host","1.9.1","USB","27","URB_BULK in",""
"11665","46.565648","1.9.1","host","USB","28","URB_BULK in","00"
"11666","46.565677","host","1.9.1","USB","27","URB_BULK in",""
"11667","46.566689","1.9.1","host","USB","28","URB_BULK in","3b"
"11668","46.566719","host","1.9.1","USB","27","URB_BULK in",""
"11669","46.567722","1.9.1","host","USB","28","URB_BULK in","80"
"11670","46.567750","host","1.9.1","USB","27","URB_BULK in",""
"11671","46.568763","1.9.1","host","USB","28","URB_BULK in","01"
"11672","46.568789","host","1.9.1","USB","27","URB_BULK in",""
"11675","46.569797","1.9.1","host","USB","28","URB_BULK in","00"
"11676","46.569827","host","1.9.1","USB","27","URB_BULK in",""
"11677","46.570833","1.9.1","host","USB","28","URB_BULK in","00"
"11678","46.570862","host","1.9.1","USB","27","URB_BULK in",""
"11679","46.571884","1.9.1","host","USB","28","URB_BULK in","00"
"11680","46.571966","host","1.9.1","USB","27","URB_BULK in",""
"11683","46.572937","1.9.1","host","USB","28","URB_BULK in","14"
"11684","46.572968","host","1.9.1","USB","27","URB_BULK in",""
"11685","46.573952","1.9.1","host","USB","28","URB_BULK in","00"
"11686","46.573984","host","1.9.1","USB","27","URB_BULK in",""
"11688","46.574981","1.9.1","host","USB","28","URB_BULK in","00"
"11689","46.575000","host","1.9.1","USB","27","URB_BULK in",""
"11690","46.576024","1.9.1","host","USB","28","URB_BULK in","00"
"11691","46.576053","host","1.9.1","USB","27","URB_BULK in",""
"11692","46.577062","1.9.1","host","USB","28","URB_BULK in","11"
"11693","46.577080","host","1.9.1","USB","27","URB_BULK in",""
"11697","46.578103","1.9.1","host","USB","28","URB_BULK in","a4"
"11698","46.578133","host","1.9.1","USB","27","URB_BULK in",""
"11699","46.579195","1.9.1","host","USB","28","URB_BULK in","00"
"11700","46.579224","host","1.9.1","USB","27","URB_BULK in",""
"11701","46.580197","1.9.1","host","USB","28","URB_BULK in","00"
"11702","46.580225","host","1.9.1","USB","27","URB_BULK in",""
"11703","46.581207","1.9.1","host","USB","28","URB_BULK in","98"
"11704","46.581237","host","1.9.1","USB","27","URB_BULK in",""
"11705","46.582251","1.9.1","host","USB","28","URB_BULK in","20"
"11706","46.582278","host","1.9.1","USB","27","URB_BULK in",""
"11707","46.583289","1.9.1","host","USB","28","URB_BULK in","00"
"11708","46.583316","host","1.9.1","USB","27","URB_BULK in",""
"11709","46.584326","1.9.1","host","USB","28","URB_BULK in","00"
"11710","46.584356","host","1.9.1","USB","27","URB_BULK in",""
"11713","46.585357","1.9.1","host","USB","28","URB_BULK in","14"
"11714","46.585366","host","1.9.1","USB","27","URB_BULK in",""
"11715","46.586405","1.9.1","host","USB","28","URB_BULK in","00"
"11716","46.586435","host","1.9.1","USB","27","URB_BULK in",""
"11717","46.587446","1.9.1","host","USB","28","URB_BULK in","06"
"11718","46.587482","host","1.9.1","USB","27","URB_BULK in",""
"11719","46.588480","1.9.1","host","USB","28","URB_BULK in","12"
"11720","46.588508","host","1.9.1","USB","27","URB_BULK in",""
"11721","46.589526","1.9.1","host","USB","28","URB_BULK in","01"
"11722","46.589564","host","1.9.1","USB","27","URB_BULK in",""
"11723","46.590553","1.9.1","host","USB","28","URB_BULK in","08"
"11724","46.590581","host","1.9.1","USB","27","URB_BULK in",""
"11725","46.591592","1.9.1","host","USB","28","URB_BULK in","48"
"11726","46.591621","host","1.9.1","USB","27","URB_BULK in",""
"11727","46.592630","1.9.1","host","USB","28","URB_BULK in","03"
"11728","46.592656","host","1.9.1","USB","27","URB_BULK in",""
"11731","46.593658","1.9.1","host","USB","28","URB_BULK in","08"
"11732","46.593684","host","1.9.1","USB","27","URB_BULK in",""
"11733","46.594707","1.9.1","host","USB","28","URB_BULK in","00"
"11734","46.594742","host","1.9.1","USB","27","URB_BULK in",""
"11735","46.595739","1.9.1","host","USB","28","URB_BULK in","00"
"11736","46.595760","host","1.9.1","USB","27","URB_BULK in",""
"11737","46.596782","1.9.1","host","USB","28","URB_BULK in","00"
"11738","46.596815","host","1.9.1","USB","27","URB_BULK in",""
"11739","46.597832","1.9.1","host","USB","28","URB_BULK in","d6"
"11740","46.597908","host","1.9.1","USB","27","URB_BULK in",""
