"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"204","0.446061","host","1.1.2","USB","27","URB_INTERRUPT in",""
"205","0.453983","1.1.2","host","USB","35","URB_INTERRUPT in","0200000ee0ff0000"
"206","0.454059","host","1.1.2","USB","27","URB_INTERRUPT in",""
"207","0.461987","1.1.2","host","USB","35","URB_INTERRUPT in","0200000df0ff0000"
"208","0.462101","host","1.1.2","USB","27","URB_INTERRUPT in",""
"209","0.469982","1.1.2","host","USB","35","URB_INTERRUPT in","0200000fd0ff0000"
"210","0.470057","host","1.1.2","USB","27","URB_INTERRUPT in",""
"211","0.477999","1.1.2","host","USB","35","URB_INTERRUPT in","0200000ee0ff0000"
"212","0.478103","host","1.1.2","USB","27","URB_INTERRUPT in",""
"213","0.485989","1.1.2","host","USB","35","URB_INTERRUPT in","0200000cd0ff0000"
"214","0.486091","host","1.1.2","USB","27","URB_INTERRUPT in",""
"215","0.493593","host","1.9.0","USB","36","URB_CONTROL in",""
"216","0.493689","host","1.9.0","USB","36","URB_CONTROL in",""
"217","0.493998","1.1.2","host","USB","35","URB_INTERRUPT in","0200000ad0ff0000"
"218","0.494087","host","1.1.2","USB","27","URB_INTERRUPT in",""
"219","0.494981","1.9.0","host","USB","29","URB_CONTROL in",""
"220","0.497976","1.9.0","host","USB","47","URB_CONTROL in",""
"221","0.501997","1.1.2","host","USB","35","URB_INTERRUPT in","02000009e0ff0000"
"222","0.502115","host","1.1.2","USB","27","URB_INTERRUPT in",""
"223","0.509995","1.1.2","host","USB","35","URB_INTERRUPT in","02000007e0ff0000"
"224","0.510089","host","1.1.2","USB","27","URB_INTERRUPT in",""
"225","0.517991","1.1.2","host","USB","35","URB_INTERRUPT in","02000006f0ff0000"
"226","0.518088","host","1.1.2","USB","27","URB_INTERRUPT in",""
"227","0.525994","1.1.2","host","USB","35","URB_INTERRUPT in","02000005e0ff0000"
"228","0.526097","host","1.1.2","USB","27","URB_INTERRUPT in",""
"229","0.533984","1.1.2","host","USB","35","URB_INTERRUPT in","02000005e0ff0000"
"230","0.534072","host","1.1.2","USB","27","URB_INTERRUPT in",""
"231","0.541573","host","1.8.0","USB","36","URB_CONTROL in",""
"232","0.541716","1.8.0","host","USB","32","URB_CONTROL in",""
"233","0.541968","1.1.2","host","USB","35","URB_INTERRUPT in","02000004f0ff0000"
"234","0.542000","host","1.1.2","USB","27","URB_INTERRUPT in",""
"235","0.551983","1.1.2","host","USB","35","URB_INTERRUPT in","02000002f0ff0000"
"236","0.552045","host","1.1.2","USB","27","URB_INTERRUPT in",""
"237","0.559983","1.1.2","host","USB","35","URB_INTERRUPT in","02000002e0ff0000"
"238","0.560051","host","1.1.2","USB","27","URB_INTERRUPT in",""
"239","0.567985","1.1.2","host","USB","35","URB_INTERRUPT in","02000004f0ff0000"
"240","0.568058","host","1.1.2","USB","27","URB_INTERRUPT in",""
